-0.27104703	0.18983647	0.23639768	0.360156	0.018476922	-0.3401776	0.1692633	0.2530642	-0.009692969	-0.08715134	0.40162668	-0.08240845	-0.24913839	-0.036879435	0.10237763	-0.17088032	0.25659198	-0.4261307	0.028154498	-0.22235364	0.61292684	0.2295179	0.51192695	-0.054488923	0.3542971	0.23946762	0.15991454	0.19037277	-0.19782	-0.29384443	0.24250169	0.35047555	-0.037681974	-0.14394517	-0.05013949	-0.20830706	0.19636177	-0.6341619	0.006597053	-0.01766346	-0.4977674	-0.035121933	-0.051721234	-0.16857891	0.241421	-0.1997408	-0.07511062	0.022559913	-0.1899557	0.59169596	0.022857016	0.014984752	-0.28823388	0.0557158	-0.5008851	0.27931026	0.16107649	-0.19493498	-0.32486334	0.17150055	0.23665912	0.14618492	-0.047866568	-0.30657342	-0.1582072	0.4271375	-0.23878388	0.5056234	-0.23154296	0.10534521	0.080389716	0.070262305	-0.21408135	-0.10834964	0.07618263	0.1791499	-0.07229541	0.032935947	-0.04745359	-0.34750244	-0.01884127	0.015071275	-0.1691418	-0.060910203	-0.09852757	-0.18681757	0.090912074	0.21639346	0.54679585	0.027168006	-0.22621231	0.16664232	0.12800689	0.17431167	0.16849364	0.20330109	0.13602163	-0.16454509	0.19219951	0.335338
-0.4686865	0.068606436	-0.075098775	0.17164397	0.05920456	-0.285577	-0.10672382	0.12210575	-0.3064946	0.22736378	-0.08273082	-0.06452868	-0.08914404	0.34902602	-0.047517147	0.21605699	0.2649007	-0.63512534	0.057280753	-0.3001546	0.14920767	-0.28611496	-0.16301912	-0.27824217	0.3311971	0.5776048	-0.20360596	0.6845478	-0.44291574	0.04137936	-0.10516166	0.121437095	-0.061030757	-0.18361141	-0.028929973	0.060333576	0.3295022	-0.2459173	0.24405123	0.25440872	-0.2999783	-0.064234346	-0.06615543	-0.07472887	0.33243677	-0.45634434	-0.026173918	-0.02961948	0.028173706	0.06173358	-0.0444085	0.07657113	-0.27930057	0.30286697	-0.07116226	0.4005657	0.05991197	0.39938653	0.039665706	0.20523287	-0.3660854	-0.18788305	-0.15199712	-0.52345574	-0.32782158	-0.09132318	-0.078335375	0.13620284	-0.04393294	0.42670095	-0.37768131	0.028895326	0.31339312	-0.037246194	-0.06579622	-0.044635214	0.06049252	0.062063616	-0.3323264	0.02349008	-0.21956408	0.4092193	-0.76448554	0.13943122	0.029695325	0.29272398	-0.25568295	0.2618601	0.04926232	-0.041959	0.30733263	0.1510377	0.18840517	-0.16465876	0.22253285	0.06323135	0.41408372	-0.17897156	0.0127311535	-0.18364817
0.1765108	0.24609019	0.046881437	0.43913352	0.12025724	0.027372902	0.079164565	0.567094	-0.26492295	0.10850322	-0.48469916	-0.43317738	0.3782822	0.07131174	0.55683905	-0.06473074	0.30593273	0.4231549	-0.33676836	-0.07720796	-0.41588852	-0.07391557	-0.30073357	-0.41899404	0.2431031	0.16318451	0.24618411	0.31425998	-0.38005286	0.110151894	0.58958656	-0.08167372	-0.41794416	-0.07004996	-0.08634496	0.11025006	0.24784571	-0.24395092	-0.38897428	0.032422658	-0.17381239	0.044981692	0.10914385	0.19997524	0.080831334	-0.051943284	-0.25714555	-0.08971501	-0.25148112	-0.009642755	0.540005	0.1849224	-0.4010277	-0.0154691795	-0.38102156	0.32050884	-0.22587371	-0.31831852	-0.5692379	-0.2580625	-0.00307505	0.13496329	0.34006536	0.24504283	-0.46789	0.40102875	-0.38762832	0.1432327	-0.02294077	0.105055496	-0.20860767	0.35069278	0.24240679	0.1410721	-0.20147042	0.16299453	0.31930012	0.21175076	0.33305004	0.14465737	-0.0072970903	-0.41200224	-0.27919492	0.059801053	-0.09892608	-0.054127455	-0.2061456	-0.21595454	0.2606116	0.08615263	-0.12173551	-0.027401598	0.04760196	-0.084743485	0.44893384	0.16149287	0.2004502	-0.24511714	0.5581054	-0.12176609
-0.23182909	-0.21071586	0.17724739	0.35383293	0.36768538	-0.6650252	0.21962379	0.2380734	-0.14333451	-0.35516292	-0.0065902923	-0.08606359	0.19169194	0.13214599	-0.16964288	-0.23115852	0.31628376	-0.40262207	-0.27321354	0.15259236	0.18377724	-0.10587129	0.45365933	0.29851332	-0.32277423	0.08534478	0.094435856	0.31514326	-0.19654647	-0.16275755	0.1422162	0.12252413	0.036291122	-0.27269208	-0.02841526	0.15757696	0.4110727	-0.9271923	-0.10650666	-0.044707946	-0.103582	0.07322519	-0.020159977	-0.07646109	0.58496886	-0.25614816	-0.1715228	-0.017043289	-0.24016577	0.30617782	0.30075	-0.023089506	-0.24814661	-0.30238205	-0.24795845	0.3342346	0.18528873	0.13818367	-0.22416203	-0.15486386	0.36458632	0.068973966	0.142807	-0.12826788	-0.16910447	0.073702686	-0.21644995	0.4340275	-0.1707884	-0.2893355	-0.017953638	0.15359017	0.10611157	0.2078872	0.27758017	0.24533531	-0.3419856	-0.07857363	0.28579006	-0.042062294	-0.1196046	-0.26198274	-0.013087927	-0.18135034	-0.3156588	-0.5382473	0.16321559	0.386507	0.1707113	0.11306509	-0.32643962	0.1446976	-0.15156712	0.16890398	0.41100407	0.17472224	0.26990888	-0.07792693	0.12798867	-0.38212997
-0.17838007	-0.21931121	-0.23962599	0.021625407	0.22228676	-0.16666451	-0.02854418	0.38293207	0.36162382	-0.040877488	-0.15313515	-0.31457174	0.2695619	0.26794243	0.13893172	-0.15675731	-0.121172	-0.115740724	-0.13776286	-0.25529915	0.04704577	-0.28205514	-0.028226154	0.22395287	0.29529488	0.35345584	-0.116966516	0.40472108	-0.39704332	-0.42462918	0.46717402	-0.37876853	-0.17086466	0.0001396789	-0.1335263	-0.23328608	0.27477783	-0.14246204	-0.1612254	-0.42384902	-0.23358193	-0.37246475	0.08591469	-0.04993534	0.16891506	-0.21651936	0.020145165	-0.032730833	0.0072380635	0.011279302	0.30818245	0.29603866	-0.45318648	0.19837926	-0.075583346	0.10842551	-0.025388872	-0.12264717	-0.38778412	-0.51140463	0.45151088	-0.15419416	-0.2920357	0.08045659	-0.6482026	0.11791864	-0.36462724	0.4913802	-0.40097952	0.47659737	-0.023300854	0.03686173	0.09775553	-0.07804727	-0.07027422	0.38715935	0.324257	0.25457886	-0.23521954	-0.012636112	-0.3951715	-0.35951358	-0.34508136	0.0094499355	-0.21135809	-0.20224299	0.16514082	0.2568458	-0.085420944	0.07329399	0.5315346	0.332958	-0.009905928	0.041222543	0.009114315	0.046368007	0.20638745	0.076366	0.15431874	-0.028513204
0.081339136	0.059945054	0.48867562	-0.14158165	-0.51654154	0.047873612	0.26216125	0.26051775	-0.2502729	0.018712297	-0.10190682	-0.08539744	-0.5177959	0.1902982	0.22370923	0.41306284	0.16658708	-0.42006892	-0.14376381	-0.20392193	0.32249328	-0.07977501	0.4443037	0.18599437	-0.5937861	0.4127254	-0.08622982	-0.18339927	-0.300513	0.07848771	-0.011809533	-0.673465	0.08967141	0.10185715	0.028351782	0.37202752	0.07716728	-0.24142869	-0.5370402	-0.015286406	0.52039176	-0.48117793	-0.13508037	-0.09691702	0.30362076	0.0565522	-0.3659224	-0.13855533	-0.08866446	0.1785032	0.13856764	0.011052308	0.4075248	0.11765831	-0.24324656	0.14195794	0.21519133	0.017924815	-0.0017399011	-0.44962215	0.49931365	0.07622838	0.7064022	0.12922749	-0.32496065	0.26561978	-0.33923554	0.2132985	0.13941321	-0.13663806	-0.1900215	0.56207544	0.07089434	-0.083927624	-0.02900317	-0.27576134	0.1327479	-0.037740827	0.21544708	0.22994888	0.013216084	-0.40725172	-0.2144044	-0.39642754	-0.13025658	-0.12697664	-0.40608004	0.22487152	-0.20594513	0.073101714	0.097336255	0.22682579	-0.019692285	0.24680234	0.6464108	0.24169937	0.18407172	-0.33466715	0.27244797	-0.4794561
0.1752369	-0.089142434	-0.1887927	0.18613715	-0.35131368	0.17506078	-0.05009465	0.59376067	-0.35128587	0.1930805	-0.07811715	0.23017354	0.057991102	-0.062090315	-0.3337408	0.08864214	0.019720662	-0.048325405	-0.09226347	-0.6002764	0.22665964	-0.15193242	0.7513386	-0.080023885	-0.7244818	0.34475866	-0.211458	-0.35204515	-0.5220218	-0.19604526	0.036972232	-0.17728299	0.112374865	-0.073962726	0.029682511	0.5142643	0.15699987	-0.31226453	-0.030532548	-0.4106233	0.24497385	-0.30110145	0.08423656	-0.15343685	0.30159137	-0.16921669	-0.6038122	0.14421858	-0.02215846	0.32792047	-0.051449183	-0.3065308	0.16587904	0.09083767	-0.06709031	0.054012243	-0.2565156	-0.42851764	-0.17673114	-0.064930476	0.07110508	0.21938	0.27320668	0.29205522	-0.062487956	0.36907628	-0.6494013	-0.12968831	0.11349625	-0.13825512	-0.1866338	0.297183	0.23459889	-0.08869609	0.0023252014	0.085151866	0.71557903	0.059990186	-0.15064529	-0.12697236	0.25747713	-0.6537566	-0.06448329	-0.18148564	-0.25599426	0.16769055	-0.31069216	-0.044443373	-0.16065176	0.14855471	0.21088193	0.20939657	0.18323319	-0.034502365	0.30146703	0.13092622	0.03398353	-0.15345678	0.23292145	0.14836761
0.31163454	-0.11064509	0.19521038	-0.17922348	-0.618372	-0.15253662	0.27757582	0.10005788	-0.16839221	-0.16758724	-0.47813848	-0.21712327	0.10943048	-0.14938715	-0.116040625	0.18040006	-0.1754038	-0.119401455	0.04465779	-0.38027483	-0.04055015	0.29066342	0.42343906	-0.2196952	-0.30740917	0.25159267	-0.20416732	-0.36809534	-0.18063264	0.1777861	0.27638406	-0.23328725	0.080280274	-0.6571336	0.057717785	0.40520036	0.510742	-0.084117904	-0.63727784	-0.21054304	0.23700841	-0.31733054	-0.22415984	-0.16505554	0.27000642	-0.20299539	-0.6002932	0.12785673	0.38839677	0.00090384413	-0.30974337	-0.16274415	0.31522036	0.084295936	-0.23511992	0.50366473	-0.026645303	0.119390726	0.15242152	-0.2528996	0.031376697	0.044274554	0.26701945	0.33035532	-0.19451296	0.6134122	-0.31960776	0.023975901	-0.049103968	-0.028768992	-0.0733218	0.2550569	-0.2199116	-0.0888116	0.17918196	0.05799286	0.5084173	0.116592504	0.2575075	-0.023592994	0.206936	-0.18127054	0.07456417	0.059273686	0.13193947	-0.09870836	-0.64604414	0.23793596	0.03784996	0.2418096	-0.09460502	-0.20774135	-0.0013307513	-0.14472997	0.3468788	0.044419166	0.11583869	-0.15939546	0.2634705	-0.23040096
0.29939914	0.015588357	0.51793426	0.26769465	-0.14187673	-0.04532856	0.1156316	0.24585289	-0.194287	-0.12271235	-0.22528628	-0.21208215	-0.16807637	0.1302668	-0.37217903	0.28146893	-0.057473447	0.046954352	0.08470871	-0.2582323	0.3990641	0.17787857	-0.14987676	-0.3036316	-0.44522017	0.3303759	-0.0650211	-0.5180297	-0.28782803	0.09513743	0.26545677	-0.3554623	0.12549654	-0.33313984	0.31196654	0.30271795	0.31531134	-0.09274007	-0.5824007	-0.42109495	0.2365058	-0.4348762	-0.019925533	0.081109576	0.1720753	-0.07459167	-0.36043057	0.33437288	-0.17331779	-0.08315401	-0.44724125	-0.21618623	0.3926716	0.047291532	-0.33999	0.051578622	-0.030369721	-0.26225185	0.13379133	-0.15756255	0.33931324	-0.29597446	0.46380726	0.40675837	-0.12749389	0.19045368	-0.3425672	0.21259551	-0.013659112	0.40543836	-0.07775906	0.25621477	-0.16702117	-0.072288476	-0.0030463643	0.122462206	0.11647867	0.16601373	0.015728567	0.024088034	0.08455213	-0.800283	-0.04999036	-0.0627397	-0.021459231	0.026784059	-0.5164317	0.18224865	-0.028027093	0.17599052	-0.0074629807	-0.2227411	-0.10494701	0.27269605	0.44339722	0.3530495	0.2717406	-0.17530908	0.31632733	0.104914226
0.1612931	0.07183577	-0.08840335	-0.09765515	0.0644285	-0.40247005	0.14170037	0.2786132	-0.557387	-0.13367961	-0.025750648	0.06811722	-0.047981266	0.004071324	-0.15515654	0.67507344	0.14540315	-0.38791662	0.1427559	-0.20013615	-0.036814403	0.3873526	-0.011944022	-0.044823315	-0.21653321	-0.15612707	-0.46334666	0.44322115	-0.55836946	-0.16006401	0.23417562	-0.39752302	0.26894942	0.12364609	-0.14014149	0.6938062	0.20249598	0.31238982	-0.011992162	0.06996023	0.38629612	-0.08403323	-0.13220535	-0.085253626	0.6055329	0.15020463	-0.32865685	0.10664706	0.2292295	0.1590583	0.0652452	0.65284723	-0.20735829	0.17194174	0.2317749	-0.44253108	-0.5267101	-0.33686042	-0.14011568	-0.028325329	0.36011454	0.17050461	0.32401356	0.2933969	-0.14435567	0.27793583	-0.24868827	-0.051895026	0.025716448	-0.098798856	0.012203006	0.5833251	0.018618954	-0.1303958	0.5763378	0.037114996	0.25638956	0.19312507	0.2749605	-0.09164562	-0.21806337	-0.60650957	0.34897748	0.17879204	0.42789334	-0.09332794	-0.47821587	0.39491782	0.5280914	0.4103983	-0.06077478	0.1708098	0.43341023	0.29548496	0.5177994	-0.23819256	-0.0298738	-0.03037838	0.48466817	0.30958945
